Time,Use[kW],Gen[kW],Office[kW],Garage[kW],Kitchen[kW],LivingRoom[kW],Pressure[mm Hg],WindSpeed [mps],Temperature[C],ApparentTemperature[C],DewPoint[C]
1451624629,0.9076,0.003466667,0.043666667,0.0444,0.0007,0.001683333,1016.07,5.47,35.25,30.51,24.18
1451624630,0.907366667,0.00345,0.0436,0.04445,0.000683333,0.001733333,1016.07,5.47,35.25,30.51,24.18
1451624631,0.907916667,0.00345,0.043633333,0.044566667,0.000716667,0.00175,1016.07,5.47,35.25,30.51,24.18
1451624632,0.905,0.00345,0.043566667,0.0444,0.0007,0.001683333,1015.86,7.08,35.49,29.65,24.35
1451624633,0.90525,0.00345,0.0439,0.04445,0.000750033,0.0015,1015.86,7.08,35.49,29.65,24.35
1451624634,0.90375,0.003466667,0.043616667,0.044533333,0.000749967,0.001683333,1015.86,7.08,35.49,29.65,24.35
1451624635,0.9048,0.003433333,0.04355,0.04435,0.000666667,0.001583333,1015.86,7.08,35.49,29.65,24.35
1451624636,0.905016667,0.00345,0.043616667,0.044566667,0.000716667,0.001666667,1015.86,7.08,35.49,29.65,24.35
1451624637,0.9038,0.003466667,0.0436,0.044516667,0.000716667,0.001683333,1015.86,7.08,35.49,29.65,24.35
1451624638,0.965116667,0.003466667,0.043583333,0.044316667,0.000749966,0.001533333,1015.86,7.08,35.49,29.65,24.35
1451624639,0.956766667,0.0035,0.04355,0.044483333,0.000666667,0.001633333,1015.86,7.08,35.49,29.65,24.35
1451624640,0.940616667,0.0035,0.043533333,0.044483333,0.0007,0.001566667,1015.86,7.08,35.49,29.65,24.35
1451624641,0.588783333,0.003466667,0.043383333,0.045066667,0.000466667,0.001583333,1015.86,7.08,35.49,29.65,24.35
1451624642,0.6731,0.0035,0.0433,0.045183333,0.0004833,0.001716667,1015.86,7.08,35.49,29.65,24.35
1451624643,0.80995,0.003466667,0.043266667,0.045266666,0.000649967,0.001683333,1015.86,7.08,35.49,29.65,24.35
1451624644,1.28035,0.003466667,0.042883333,0.04555,0.000783334,0.001616667,1015.86,7.08,35.49,29.65,24.35
1451624645,1.2787,0.003433333,0.043066667,0.045366666,0.0008167,0.001483333,1015.86,7.08,35.49,29.65,24.35
1451624646,1.155933333,0.00345,0.042933333,0.0453,0.000750034,0.001683333,1015.86,7.08,35.49,29.65,24.35
1451624647,0.921866667,0.00345,0.043033333,0.04525,0.0008167,0.001633333,1015.86,7.08,35.49,29.65,24.35
1451624648,0.452683333,0.003483333,0.04345,0.044983333,0.000816733,0.0017,1015.86,7.08,35.49,29.65,24.35
1451624649,0.4272,0.003466667,0.043583333,0.044933334,0.000749967,0.001516667,1015.86,7.08,35.49,29.65,24.35
1451624650,0.467016667,0.003483333,0.043483333,0.044866666,0.000783333,0.001633333,1015.86,7.08,35.49,29.65,24.35
1451624651,0.455083333,0.003466667,0.043533333,0.0449,0.0008334,0.001633333,1015.86,7.08,35.49,29.65,24.35
1451624652,0.4309,0.003433333,0.043483333,0.04495,0.00085,0.00165,1015.86,7.08,35.49,29.65,24.35
1451624653,0.765533333,0.00345,0.04365,0.04445,0.001116666,0.001666667,1015.86,7.08,35.49,29.65,24.35
1451624654,0.714716667,0.00345,0.043566667,0.044533333,0.001083366,0.001616667,1015.86,7.08,35.49,29.65,24.35
1451624655,0.5928,0.003433333,0.043566667,0.0447,0.000983367,0.0016,1015.86,7.08,35.49,29.65,24.35
1451624656,0.305833333,0.0034,0.043366667,0.04515,0.000733333,0.001683333,1015.86,7.08,35.49,29.65,24.35
1451624657,0.304033333,0.0034,0.043366667,0.0451,0.0007667,0.001666667,1015.86,7.08,35.49,29.65,24.35
1451624658,0.303583333,0.003416667,0.043366667,0.045183334,0.0008,0.001666667,1015.86,7.08,35.49,29.65,24.35
1451624659,0.30335,0.003433333,0.043383333,0.04515,0.000766733,0.001566667,1015.86,7.08,35.49,29.65,24.35
1451624660,0.304083333,0.003416667,0.04335,0.045116667,0.0007834,0.001683333,1015.86,7.08,35.49,29.65,24.35
1451624661,0.304816667,0.003383333,0.043383333,0.045183334,0.000733333,0.0017,1015.86,7.08,35.49,29.65,24.35
1451624662,0.382966667,0.003433333,0.043416667,0.044883334,0.0007667,0.001716667,1015.86,7.08,35.49,29.65,24.35
1451624663,0.47145,0.003416667,0.043383333,0.045016667,0.000766733,0.001666667,1015.86,7.08,35.49,29.65,24.35
1451624664,0.738883333,0.003416667,0.043283333,0.045,0.000483366,0.001633333,1015.86,7.08,35.49,29.65,24.35
1451624665,1.5948,0.003416667,0.0431,0.044716666,0.000433333,0.00165,1015.86,7.08,35.49,29.65,24.35
1451624666,1.618166667,0.003433333,0.0432,0.044666667,0.000550033,0.001633333,1015.86,7.08,35.49,29.65,24.35
1451624667,1.37305,0.003416667,0.0432,0.044666666,0.000700033,0.001683333,1015.86,7.08,35.49,29.65,24.35
1451624668,1.2517,0.003433333,0.043183333,0.044733333,0.0007167,0.001616667,1015.86,7.08,35.49,29.65,24.35
1451624669,0.324166667,0.003433333,0.0434,0.0454,0.00075,0.00175,1015.86,7.08,35.49,29.65,24.35
1451624670,0.305366667,0.00345,0.04355,0.045283333,0.0007667,0.001683333,1015.86,7.08,35.49,29.65,24.35
1451624671,0.305516667,0.0034,0.043416667,0.045466667,0.0007667,0.001766667,1015.86,7.08,35.49,29.65,24.35
1451624672,0.304466667,0.00345,0.043416667,0.045333333,0.0007834,0.001633333,1015.86,7.08,35.49,29.65,24.35
1451624673,0.304933333,0.003433333,0.043433333,0.045433333,0.00075,0.001816667,1015.86,7.08,35.49,29.65,24.35
1451624674,0.3049,0.003416667,0.0435,0.045316667,0.000783333,0.00165,1015.86,7.08,35.49,29.65,24.35
1451624675,0.373916667,0.00345,0.04345,0.045233333,0.0007834,0.001666667,1015.86,7.08,35.49,29.65,24.35
1451624676,0.348683333,0.003433333,0.0435,0.04525,0.0007667,0.00175,1015.86,7.08,35.49,29.65,24.35
1451624677,0.4036,0.00345,0.043483333,0.04525,0.000816667,0.001666667,1015.86,7.08,35.49,29.65,24.35
1451624678,0.582433333,0.00345,0.043733333,0.0449,0.00095,0.001566667,1015.86,7.08,35.49,29.65,24.35
1451624679,0.76795,0.00345,0.043683333,0.044616666,0.001150033,0.001666667,1015.86,7.08,35.49,29.65,24.35
1451624680,0.72395,0.003483333,0.043583333,0.04455,0.0011,0.001666667,1015.86,7.08,35.49,29.65,24.35
1451624681,0.660783333,0.003416667,0.04355,0.044666667,0.0010167,0.001716667,1015.86,7.08,35.49,29.65,24.35
1451624682,0.344016667,0.00345,0.0434,0.045266667,0.000716667,0.001583333,1015.86,7.08,35.49,29.65,24.35
1451624683,0.479716667,0.00345,0.04335,0.045366667,0.000783333,0.001766667,1015.86,7.08,35.49,29.65,24.35
1451624684,0.7863,0.003416667,0.0432,0.045433333,0.000883366,0.001616667,1015.86,7.08,35.49,29.65,24.35
1451624685,1.070666667,0.003416667,0.042916667,0.04565,0.001000033,0.00165,1015.86,7.08,35.49,29.65,24.35
1451624686,1.027233333,0.003433333,0.04295,0.045483333,0.00095,0.0017,1015.86,7.08,35.49,29.65,24.35
1451624687,0.919716667,0.003383333,0.04295,0.045483333,0.000950034,0.00165,1015.86,7.08,35.49,29.65,24.35
1451624688,0.6415,0.003416667,0.0433,0.04545,0.000850033,0.001516667,1015.86,7.08,35.49,29.65,24.35
1451624689,0.305633333,0.00345,0.0434,0.045183333,0.000766733,0.0017,1015.86,7.08,35.49,29.65,24.35
1451624690,0.38205,0.003433333,0.043433333,0.045116666,0.000799933,0.0017,1015.59,6.45,35.26,29.79,24.79
1451624691,0.348133333,0.003416667,0.043433333,0.045216666,0.0007834,0.001666667,1015.59,6.45,35.26,29.79,24.79
1451624692,0.405833333,0.00345,0.04345,0.045133333,0.0008334,0.001666667,1015.59,6.45,35.26,29.79,24.79
1451624693,0.649016667,0.003433333,0.044033333,0.044616666,0.001033333,0.0014,1015.59,6.45,35.26,29.79,24.79
1451624694,0.766933333,0.003466667,0.0438,0.044516667,0.001166666,0.0016,1015.59,6.45,35.26,29.79,24.79
1451624695,0.788283333,0.003466667,0.043683333,0.044533333,0.001066667,0.001666667,1015.59,6.45,35.26,29.79,24.79
1451624696,0.888083333,0.00345,0.043516667,0.044666667,0.000650034,0.001633333,1015.59,6.45,35.26,29.79,24.79
1451624697,0.7441,0.00345,0.0436,0.0447,0.000600033,0.001566667,1015.59,6.45,35.26,29.79,24.79
1451624698,0.460766667,0.003416667,0.0433,0.045116667,0.000500033,0.00175,1015.59,6.45,35.26,29.79,24.79
1451624699,0.459583333,0.003416667,0.043383333,0.045,0.000549967,0.001616667,1015.59,6.45,35.26,29.79,24.79
1451624700,0.494116667,0.00345,0.043333333,0.0452,0.0005167,0.001616667,1015.59,6.45,35.26,29.79,24.79
1451624701,0.631616667,0.003433333,0.043383333,0.045316667,0.0006,0.00155,1015.59,6.45,35.26,29.79,24.79
1451624702,0.917216667,0.003433333,0.043033333,0.0454,0.000749967,0.0017,1015.59,6.45,35.26,29.79,24.79
1451624703,1.210583333,0.003416667,0.042916667,0.045483333,0.000850033,0.001616667,1015.59,6.45,35.26,29.79,24.79
1451624704,1.200866667,0.0034,0.04285,0.045566666,0.000816667,0.0017,1015.59,6.45,35.26,29.79,24.79
1451624705,1.278733333,0.003416667,0.04285,0.045433333,0.000816634,0.001683333,1015.59,6.45,35.26,29.79,24.79
1451624706,1.24045,0.003416667,0.042833333,0.045433333,0.0008167,0.00175,1015.59,6.45,35.26,29.79,24.79
1451624707,1.287783333,0.003416667,0.042916667,0.045266667,0.0007667,0.001583333,1015.59,6.45,35.26,29.79,24.79
1451624708,1.288133333,0.0034,0.04285,0.045316667,0.000800033,0.001733333,1015.59,6.45,35.26,29.79,24.79
1451624709,1.316033333,0.0034,0.04285,0.0451,0.000750034,0.00155,1015.59,6.45,35.26,29.79,24.79
1451624710,1.6532,0.003416667,0.043133333,0.044516667,0.0004833,0.001566667,1015.59,6.45,35.26,29.79,24.79
1451624711,1.64675,0.003416667,0.043116667,0.044533333,0.000466733,0.001666667,1015.59,6.45,35.26,29.79,24.79
1451624712,1.63965,0.003416667,0.043133333,0.044583333,0.000533267,0.001666667,1015.59,6.45,35.26,29.79,24.79
1451624713,1.63695,0.003416667,0.0431,0.04465,0.0005166,0.00155,1015.59,6.45,35.26,29.79,24.79
1451624714,1.6337,0.0034,0.043116667,0.0445,0.0005,0.00165,1015.59,6.45,35.26,29.79,24.79
1451624715,1.6305,0.003416667,0.043133333,0.044366667,0.0005333,0.001516667,1015.59,6.45,35.26,29.79,24.79
1451624716,1.6271,0.003416667,0.043066667,0.044483333,0.000483333,0.001616667,1015.59,6.45,35.26,29.79,24.79
1451624717,1.622983333,0.003416667,0.043166667,0.0445,0.000516667,0.001616667,1015.59,6.45,35.26,29.79,24.79
1451624718,1.618316667,0.003416667,0.043133333,0.044433333,0.0004834,0.00155,1015.59,6.45,35.26,29.79,24.79
1451624719,1.617066667,0.003416667,0.043216667,0.04445,0.000516667,0.001516667,1015.59,6.45,35.26,29.79,24.79
1451624720,1.614116667,0.003466667,0.043166667,0.0446,0.000533267,0.001633333,1015.59,6.45,35.26,29.79,24.79
1451624721,1.6158,0.003433333,0.043133333,0.044533333,0.000516667,0.001566667,1015.59,6.45,35.26,29.79,24.79
1451624722,1.615183333,0.003433333,0.043133333,0.0446,0.000500067,0.001516667,1015.59,6.45,35.26,29.79,24.79
1451624723,1.510233333,0.00345,0.043216667,0.044533333,0.00065,0.001566667,1015.59,6.45,35.26,29.79,24.79
1451624724,1.466183333,0.003416667,0.043333333,0.04445,0.000733367,0.001483333,1015.59,6.45,35.26,29.79,24.79
1451624725,1.405133333,0.003416667,0.043216667,0.044433333,0.000733333,0.001616667,1015.59,6.45,35.26,29.79,24.79
1451624726,1.359483333,0.003416667,0.043233333,0.044516667,0.000766667,0.001666667,1015.59,6.45,35.26,29.79,24.79
1451624727,0.84895,0.00345,0.043566667,0.044333333,0.0010667,0.001683333,1015.59,6.45,35.26,29.79,24.79
1451624728,0.755716667,0.00345,0.043683333,0.044316667,0.001100033,0.00155,1015.59,6.45,35.26,29.79,24.79
1451624729,0.7565,0.003433333,0.043583333,0.044216666,0.0011,0.001716667,1015.59,6.45,35.26,29.79,24.79
1451624730,0.755066667,0.003433333,0.043583333,0.044183333,0.0011,0.0016,1015.59,6.45,35.26,29.79,24.79
1451624731,0.88395,0.003433333,0.04365,0.18745,0.001066667,0.0019,1015.59,6.45,35.26,29.79,24.79
1451624732,0.760816667,0.00345,0.0436,0.0511,0.001116666,0.001683333,1015.59,6.45,35.26,29.79,24.79
1451624733,0.915983333,0.003433333,0.043533333,0.04435,0.001,0.001533333,1015.59,6.45,35.26,29.79,24.79
1451624734,1.2014,0.00345,0.043366667,0.044416667,0.00085,0.001633333,1015.59,6.45,35.26,29.79,24.79
1451624735,1.49905,0.003433333,0.043183333,0.0446,0.000716667,0.0016,1015.59,6.45,35.26,29.79,24.79
1451624736,1.473983333,0.003416667,0.0432,0.044633334,0.00075,0.001616667,1015.59,6.45,35.26,29.79,24.79
1451624737,1.4935,0.00345,0.043216667,0.04455,0.0007167,0.001583333,1015.59,6.45,35.26,29.79,24.79
1451624738,1.450216667,0.003433333,0.0435,0.044483333,0.000733367,0.001483333,1015.59,6.45,35.26,29.79,24.79
1451624739,1.447033333,0.003416667,0.043216667,0.0446,0.000733367,0.001583333,1015.59,6.45,35.26,29.79,24.79
1451624740,1.49065,0.003433333,0.043333333,0.044616667,0.000700033,0.00155,1015.59,6.45,35.26,29.79,24.79
1451624741,1.445316667,0.003433333,0.043216667,0.044616667,0.000733367,0.001633333,1015.59,6.45,35.26,29.79,24.79
1451624742,1.454933333,0.003416667,0.043316667,0.0445,0.0007334,0.001533333,1015.59,6.45,35.26,29.79,24.79
1451624743,1.456066667,0.003416667,0.043233333,0.044516666,0.0007334,0.0016,1015.59,6.45,35.26,29.79,24.79
1451624744,1.356516667,0.003416667,0.043266667,0.044516667,0.0007666,0.00165,1015.59,6.45,35.26,29.79,24.79
1451624745,1.319783333,0.003416667,0.043266667,0.0445,0.00075,0.00165,1015.59,6.45,35.26,29.79,24.79
1451624746,0.795516667,0.003433333,0.043633333,0.04435,0.001100033,0.001716667,1015.59,6.45,35.26,29.79,24.79
1451624747,0.9053,0.003433333,0.043583333,0.044333334,0.001033367,0.00165,1015.59,6.45,35.26,29.79,24.79
1451624748,1.375633333,0.003433333,0.0433,0.044383334,0.0007834,0.00155,1015.52,6.53,34.99,29.41,24.92
1451624749,1.453033333,0.003416667,0.043183333,0.044583333,0.0007167,0.001666667,1015.52,6.53,34.99,29.41,24.92
1451624750,1.452683333,0.00345,0.04325,0.044633333,0.0007333,0.001616667,1015.52,6.53,34.99,29.41,24.92
1451624751,1.447116667,0.003416667,0.0432,0.044683334,0.0007,0.001566667,1015.52,6.53,34.99,29.41,24.92
1451624752,1.397066667,0.003433333,0.043183333,0.044683333,0.00075,0.001633333,1015.52,6.53,34.99,29.41,24.92
1451624753,1.11005,0.003416667,0.043016667,0.045066667,0.000866666,0.001633333,1015.52,6.53,34.99,29.41,24.92
1451624754,0.912616667,0.0034,0.043,0.0454,0.0009167,0.0017,1015.52,6.53,34.99,29.41,24.92
1451624755,0.517433333,0.003416667,0.043233333,0.045216667,0.000800067,0.001783333,1015.52,6.53,34.99,29.41,24.92
1451624756,0.3052,0.003433333,0.043466667,0.045083333,0.0007834,0.001633333,1015.52,6.53,34.99,29.41,24.92
1451624757,0.303566667,0.003416667,0.043366667,0.044966667,0.0007834,0.001666667,1015.52,6.53,34.99,29.41,24.92
1451624758,0.3029,0.003433333,0.0434,0.044983333,0.0007667,0.00165,1015.52,6.53,34.99,29.41,24.92
1451624759,0.343533333,0.003433333,0.043383333,0.044916667,0.000766633,0.001566667,1015.52,6.53,34.99,29.41,24.92
1451624760,0.36665,0.003433333,0.043466667,0.044916667,0.000750033,0.001566667,1015.52,6.53,34.99,29.41,24.92
1451624761,0.502316667,0.003483333,0.0438,0.044633333,0.000900033,0.001433333,1015.52,6.53,34.99,29.41,24.92
1451624762,0.594316667,0.003466667,0.0435,0.044566666,0.0009167,0.00155,1015.52,6.53,34.99,29.41,24.92
1451624763,0.939066667,0.003466667,0.043616667,0.0442,0.001083367,0.001633333,1015.52,6.53,34.99,29.41,24.92
1451624764,0.990366667,0.00345,0.043466667,0.04425,0.000983367,0.0016,1015.52,6.53,34.99,29.41,24.92
1451624765,1.4998,0.003466667,0.043116667,0.044466667,0.000666667,0.0017,1015.52,6.53,34.99,29.41,24.92
1451624766,1.1464,0.00345,0.042916667,0.045233333,0.000900034,0.00175,1015.52,6.53,34.99,29.41,24.92
1451624767,1.085033333,0.003466667,0.0429,0.045333333,0.000900033,0.0016,1015.52,6.53,34.99,29.41,24.92
1451624768,1.0463,0.003416667,0.042933333,0.045183333,0.000933333,0.0016,1015.52,6.53,34.99,29.41,24.92
1451624769,0.994083333,0.00345,0.043216667,0.045033334,0.000900034,0.001466667,1015.52,6.53,34.99,29.41,24.92
1451624770,0.5801,0.00345,0.043616667,0.0448,0.000800067,0.001433333,1015.52,6.53,34.99,29.41,24.92
1451624771,0.470716667,0.003483333,0.0435,0.044716667,0.0008,0.001566667,1015.52,6.53,34.99,29.41,24.92
1451624772,0.623166667,0.003466667,0.043333333,0.044683333,0.000450067,0.001666667,1015.52,6.53,34.99,29.41,24.92
1451624773,0.61435,0.00345,0.0433,0.0447,0.000483267,0.00165,1015.52,6.53,34.99,29.41,24.92
1451624774,0.925683333,0.003416667,0.04355,0.044266666,0.000666666,0.001716667,1015.52,6.53,34.99,29.41,24.92
1451624775,0.926283333,0.003433333,0.043566667,0.04425,0.000683333,0.001683333,1015.52,6.53,34.99,29.41,24.92
1451624776,1.032583333,0.0034,0.043433333,0.044366666,0.0006,0.00155,1015.52,6.53,34.99,29.41,24.92
1451624777,1.330716667,0.003416667,0.0432,0.044516667,0.000466667,0.00155,1015.52,6.53,34.99,29.41,24.92
1451624778,1.181233333,0.003433333,0.042816667,0.045266667,0.000800033,0.001583333,1015.52,6.53,34.99,29.41,24.92
1451624779,1.161033333,0.0034,0.042783333,0.0453,0.000800033,0.0016,1015.52,6.53,34.99,29.41,24.92
1451624780,1.153066667,0.0034,0.0428,0.04525,0.0008167,0.001666667,1015.52,6.53,34.99,29.41,24.92
1451624781,1.06415,0.003383333,0.042833333,0.045216667,0.000783367,0.001633333,1015.52,6.53,34.99,29.41,24.92
1451624782,0.864666667,0.0034,0.042966667,0.045,0.0006667,0.001683333,1015.52,6.53,34.99,29.41,24.92
1451624783,0.5192,0.0034,0.043433333,0.044833333,0.000499967,0.001616667,1015.52,6.53,34.99,29.41,24.92
1451624784,0.4955,0.0034,0.043316667,0.044933334,0.0005167,0.00155,1015.52,6.53,34.99,29.41,24.92
1451624785,0.545516667,0.0034,0.043466667,0.04475,0.000499967,0.001533333,1015.52,6.53,34.99,29.41,24.92
1451624786,0.540433333,0.003433333,0.0433,0.044783333,0.0004833,0.001533333,1015.52,6.53,34.99,29.41,24.92
1451624787,0.5194,0.003433333,0.043366667,0.044833334,0.000533333,0.001566667,1015.52,6.53,34.99,29.41,24.92
1451624788,0.86465,0.003416667,0.043483333,0.044216667,0.000666666,0.0016,1015.52,6.53,34.99,29.41,24.92
1451624789,0.913616667,0.003383333,0.043433333,0.044166667,0.000683366,0.001616667,1015.52,6.53,34.99,29.41,24.92
1451624790,0.6653,0.003433333,0.043266667,0.045,0.000533367,0.001616667,1015.52,6.53,34.99,29.41,24.92
1451624791,1.108883333,0.0034,0.04285,0.045333334,0.000816634,0.0016,1015.52,6.53,34.99,29.41,24.92
1451624792,1.148383333,0.0034,0.042783333,0.045316667,0.0008167,0.001633333,1015.52,6.53,34.99,29.41,24.92
1451624793,1.14505,0.003383333,0.042866667,0.045333334,0.0008167,0.001633333,1015.52,6.53,34.99,29.41,24.92
1451624794,1.137916667,0.0034,0.042816667,0.04535,0.0008167,0.001633333,1015.52,6.53,34.99,29.41,24.92
1451624795,1.137566667,0.003383333,0.042866667,0.045083333,0.000716667,0.00155,1015.52,6.53,34.99,29.41,24.92
1451624796,0.925866667,0.003383333,0.042966667,0.045016667,0.000683367,0.001566667,1015.52,6.53,34.99,29.41,24.92
1451624797,0.523766667,0.003416667,0.043333333,0.044866667,0.000516667,0.001566667,1015.52,6.53,34.99,29.41,24.92
1451624798,0.79095,0.003433333,0.04355,0.044416667,0.000883333,0.00165,1015.52,6.53,34.99,29.41,24.92
1451624799,0.762966667,0.003433333,0.04365,0.044333333,0.001133333,0.0016,1015.52,6.53,34.99,29.41,24.92
1451624800,0.759583333,0.003433333,0.043616667,0.044266666,0.001083334,0.00165,1015.52,6.53,34.99,29.41,24.92
1451624801,0.713466667,0.003416667,0.043533333,0.044383333,0.001066667,0.001633333,1015.52,6.53,34.99,29.41,24.92
1451624802,0.588183333,0.0034,0.043783333,0.044416666,0.001000033,0.0015,1015.52,6.53,34.99,29.41,24.92
1451624803,0.30365,0.003416667,0.04335,0.045133334,0.000750067,0.001533333,1015.52,6.53,34.99,29.41,24.92
1451624804,0.406783333,0.003416667,0.043266667,0.045216667,0.000749967,0.001633333,1015.52,6.53,34.99,29.41,24.92
1451624805,0.589666667,0.003416667,0.043216667,0.045333333,0.000799967,0.0016,1015.52,6.53,34.99,29.41,24.92
1451624806,1.07865,0.0034,0.0429,0.0454,0.000966667,0.001633333,1015.75,5.77,35.06,30.05,24.84
1451624807,1.048366667,0.003416667,0.0429,0.0454,0.000933367,0.0017,1015.75,5.77,35.06,30.05,24.84
1451624808,1.091766667,0.003416667,0.042916667,0.045333334,0.000933333,0.00165,1015.75,5.77,35.06,30.05,24.84
1451624809,1.05175,0.003433333,0.042916667,0.045366667,0.000883367,0.001566667,1015.75,5.77,35.06,30.05,24.84
1451624810,0.988266667,0.003383333,0.04295,0.045383334,0.000883367,0.00165,1015.75,5.77,35.06,30.05,24.84
1451624811,0.9515,0.003433333,0.043533333,0.044633333,0.0010167,0.001616667,1015.75,5.77,35.06,30.05,24.84
1451624812,0.744,0.003433333,0.043833333,0.044483333,0.001150033,0.0016,1015.75,5.77,35.06,30.05,24.84
1451624813,0.715333333,0.003433333,0.043783333,0.044433333,0.0011167,0.0015,1015.75,5.77,35.06,30.05,24.84
1451624814,0.452266667,0.0034,0.043416667,0.044916666,0.00085,0.001683333,1015.75,5.77,35.06,30.05,24.84
1451624815,0.305466667,0.003433333,0.043333333,0.0452,0.000733333,0.0016,1015.75,5.77,35.06,30.05,24.84
1451624816,0.3041,0.003383333,0.043316667,0.045166667,0.00075,0.001766667,1015.75,5.77,35.06,30.05,24.84
1451624817,0.3037,0.003433333,0.04335,0.045233334,0.000750067,0.001683333,1015.75,5.77,35.06,30.05,24.84
1451624818,0.302766667,0.0034,0.043416667,0.045233333,0.00075,0.00165,1015.75,5.77,35.06,30.05,24.84
1451624819,0.388516667,0.003433333,0.043333333,0.045066667,0.000799933,0.001583333,1015.75,5.77,35.06,30.05,24.84
1451624820,0.501916667,0.003416667,0.0435,0.04485,0.000900034,0.001616667,1015.75,5.77,35.06,30.05,24.84
1451624821,0.767266667,0.003433333,0.0436,0.044433333,0.001116666,0.001716667,1015.75,5.77,35.06,30.05,24.84
1451624822,0.7627,0.003433333,0.043633333,0.044433333,0.0011,0.001616667,1015.75,5.77,35.06,30.05,24.84
